Õ¿ƒ”“‹—ﬂ;-1;-1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
œ–»¡¿¬»“‹—ﬂ;-1;-1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;
—“›Õ;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
”—”√”¡»“‹;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
«Õ¿“‹;ﬂ;1;8;19;67;68;6;17;50;45;34;60;25;31;46;2;27;27;27;47;55;23;41;38;3;36;22;80;45;16;37;31;16;23;73;46;59;61;20;12;3;32;43;22;1;23;19;72;64;27;12;26;36;41;81;37;13;26;55;31;36;37;12;5;57;21;27;0;24;55;45;35;37;57;21;34;48;51;29;25;0;5;41;46;49;108;4;22;48;4;48;36;7;44;31;30;29;27;39;42;22;36;
’¬Œﬂ;-1;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;
ƒ¬»√¿“≈À‹;-1;-1;0;3;0;0;17;16;3;2;0;1;0;1;1;0;1;1;1;0;6;1;1;0;0;0;0;3;3;0;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;4;0;0;10;0;0;2;0;0;0;0;5;1;20;0;0;3;0;0;0;0;0;0;0;0;1;0;3;4;0;0;2;2;0;0;0;0;5;0;0;15;1;0;0;3;0;0;0;1;0;2;4;0;22;0;
›“Œ“;ﬂ;2;23;34;25;64;18;37;59;40;58;40;39;34;27;18;40;40;38;30;57;40;53;38;20;25;38;42;26;26;48;37;22;36;63;65;47;53;27;29;6;42;47;47;14;24;19;43;67;61;35;40;46;51;67;47;22;55;56;44;20;45;13;25;46;13;47;0;47;51;75;25;50;44;40;33;48;58;44;26;0;6;22;53;38;92;28;22;45;18;59;39;15;56;13;49;61;28;29;45;22;31;
—Œ«≈–÷¿“‹;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
“¿…Õ¿;-1;-1;1;0;1;2;1;3;3;1;0;1;1;0;1;2;1;1;0;0;0;3;5;2;2;2;0;5;0;2;4;0;1;2;1;1;3;23;3;1;1;1;1;1;3;1;1;0;0;3;0;0;6;2;0;1;0;0;1;0;6;0;1;1;0;0;2;0;6;1;5;0;1;6;0;2;16;7;3;5;0;1;1;6;0;0;1;0;2;0;0;2;0;1;0;1;4;3;1;0;1;0;
¬€œŒÀ«¿“‹;-1;-1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;
¡–”ÕŒ;-1;-1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;
ﬂ;√À¿«;2;3;9;13;8;0;3;32;9;15;13;27;23;13;3;3;3;23;20;7;15;15;25;2;4;9;11;2;19;10;11;7;1;30;9;8;11;9;0;2;9;14;12;1;6;6;22;39;9;3;13;4;34;25;23;6;15;20;5;6;18;2;10;10;11;6;0;8;16;13;5;7;25;9;30;8;1;13;8;0;0;13;16;8;8;1;24;41;0;21;12;2;6;2;17;43;3;15;9;6;15;
ﬂ;≈Ÿ≈;1;15;21;4;23;6;16;33;10;25;22;33;21;9;1;34;34;22;9;11;12;33;14;2;14;17;12;5;12;11;27;8;13;41;21;9;28;12;7;4;7;19;13;4;17;0;27;21;15;11;11;5;15;27;14;19;27;19;16;4;20;0;6;18;4;11;0;27;31;8;19;16;19;12;15;8;26;15;12;0;4;11;24;15;36;6;8;19;3;19;17;6;11;19;19;6;18;10;26;4;0;
≈—“‹;ﬂ;4;6;8;2;11;2;5;9;6;16;10;13;4;8;1;3;3;8;3;9;4;19;5;6;9;9;7;11;0;3;8;1;2;6;14;11;15;3;1;1;7;9;3;0;10;3;10;2;11;6;9;4;5;8;5;3;3;12;7;8;9;3;5;6;5;4;0;9;14;13;11;11;10;2;8;9;18;4;9;0;0;3;5;8;14;0;5;9;1;7;2;7;7;14;11;5;4;8;10;5;11;
ﬂ;”¬»ƒ≈“‹;0;2;11;18;10;3;8;12;11;13;10;10;11;8;3;7;7;7;11;13;24;18;20;5;3;12;15;6;7;18;23;15;12;15;10;6;22;6;9;2;8;9;9;0;5;4;28;17;12;7;7;8;5;10;8;13;21;17;8;6;11;1;7;31;1;10;0;11;12;8;10;2;13;24;19;14;25;8;9;0;1;5;12;11;29;6;9;13;0;13;12;0;8;2;15;20;0;5;19;12;44;
—”ƒŒ–Œ√¿;-1;-1;1;0;0;2;0;1;2;0;0;1;2;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;2;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;
Œ¡–¿Ÿ¿“‹;-1;-1;0;1;1;1;1;2;2;1;5;2;0;3;1;0;3;3;0;0;2;3;3;2;5;1;2;2;1;1;0;1;3;0;2;2;1;0;0;0;1;5;4;2;0;1;0;3;1;2;4;2;2;0;1;2;2;2;3;3;3;7;2;1;1;0;1;0;7;1;3;1;3;2;2;2;3;1;4;2;0;0;0;3;4;4;2;1;5;0;4;2;5;1;1;3;7;2;4;3;1;0;
’≈–”¬»Ã;-1;-1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
œ–»Ã≈–ﬂ“‹;-1;-1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ﬂ;Õ”∆Õ€…;2;1;2;16;4;2;1;22;5;25;3;7;9;2;0;1;1;20;18;6;1;11;3;0;4;19;16;9;1;4;0;2;2;4;9;11;6;3;1;2;3;15;5;3;2;4;16;11;7;10;5;6;11;15;16;1;8;6;5;2;5;5;2;11;0;1;0;3;5;10;12;15;13;4;11;5;11;4;2;0;1;7;8;10;16;2;3;13;1;12;3;1;1;5;6;3;7;6;12;0;3;
¬–≈Ãﬂ;ﬂ;4;7;9;9;14;2;11;22;11;11;10;16;12;8;6;9;9;20;10;15;14;6;8;5;6;5;8;6;10;11;12;3;12;12;9;7;7;4;13;6;6;13;20;11;4;15;15;11;16;6;10;6;13;8;13;8;12;12;9;4;14;8;1;26;5;9;0;3;27;12;13;13;13;7;11;8;13;9;6;0;3;5;13;7;22;5;9;9;12;6;3;6;11;8;7;14;5;7;13;10;12;
ÿÕ”–;-1;-1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;2;3;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;0;0;0;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;
ﬂ;“¿ Œ…;4;15;15;20;28;10;15;17;17;12;20;18;24;20;4;5;5;15;23;14;19;27;20;6;5;13;28;18;9;9;14;9;8;18;21;12;21;10;11;4;16;11;10;4;17;16;45;21;21;13;19;12;25;17;20;13;37;17;17;4;13;3;9;16;8;10;0;17;24;9;18;18;19;11;11;21;23;27;14;0;4;9;13;21;10;8;8;12;8;16;7;6;15;20;20;25;6;10;8;5;8;
¬»–ƒ∆»Õ»ﬂ;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;
À¿ ŒÃ—“¬Œ;-1;-1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;2;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ﬂ;ÃÕŒ√Œ;3;4;12;13;23;5;4;29;14;8;13;12;15;12;4;13;13;11;18;6;9;9;7;7;6;14;5;7;3;7;6;2;11;26;12;12;19;3;5;5;2;10;10;4;6;7;14;18;11;3;6;7;18;34;8;6;30;6;17;2;12;4;4;8;8;4;0;5;16;6;15;9;10;9;18;13;8;5;4;0;2;4;15;8;25;3;5;17;3;7;11;5;5;12;8;12;5;7;17;5;14;
Õ”∆Õ€…;ﬂ;4;1;0;19;5;4;1;13;4;14;5;10;9;3;0;1;1;22;8;7;0;3;5;0;8;16;9;3;0;3;4;1;5;6;8;13;5;2;1;1;8;17;6;5;1;1;14;10;7;13;2;5;8;12;17;2;5;10;3;3;11;8;2;21;1;6;0;2;5;8;11;6;16;11;9;6;13;8;4;0;1;7;6;10;13;0;3;10;2;7;3;0;2;4;6;1;5;2;8;1;3;
ƒ»◊‹;-1;-1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;
√ŒÀŒ¬¿;ﬂ;4;4;3;3;13;0;9;13;8;7;18;9;13;14;0;8;8;13;16;7;13;8;18;2;6;13;14;2;8;8;7;19;2;21;5;4;8;13;2;0;11;6;8;0;10;3;21;25;12;5;17;8;9;11;10;7;17;14;11;2;10;1;4;12;13;12;0;4;7;5;19;8;23;6;21;1;5;8;6;0;0;9;10;20;18;2;16;17;0;18;16;0;7;12;13;16;4;9;5;4;11;
«¿ÃŒ“¿“‹;-1;-1;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;1;0;0;0;2;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;3;2;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;1;
 ”œ¿À‹Õ€…;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;
«¿¬ﬂ«¿“‹—ﬂ;-1;-1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;4;2;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;
»«Œ√Õ”“‹—ﬂ;-1;-1;0;0;0;0;1;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;5;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
¡–»ÀÀ»¿Õ“Œ¬€…;-1;-1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
«Õ¿“‹;ﬂ;4;5;9;32;32;9;11;16;20;28;27;12;16;28;7;4;4;13;26;34;17;27;18;4;12;16;28;23;6;11;15;7;11;36;24;35;44;10;5;2;19;29;11;0;10;6;36;38;20;9;8;14;13;36;27;6;22;33;22;8;17;10;3;24;15;8;0;21;36;21;15;22;16;12;20;19;23;15;25;0;4;24;30;32;50;3;10;23;2;35;21;2;25;22;18;20;15;9;18;9;26;
ﬂ;ƒ”Ã¿“‹;3;0;7;27;9;1;6;17;10;8;3;8;5;20;0;5;5;14;11;10;9;7;9;0;3;8;28;7;9;11;10;3;0;27;17;5;16;1;0;2;9;16;8;0;2;3;18;15;16;0;2;4;11;29;6;4;20;13;13;7;12;5;3;5;2;6;0;4;25;13;10;7;18;4;10;7;17;8;4;0;0;5;9;24;23;1;6;10;2;10;8;0;19;6;9;6;4;7;14;0;8;
—Ã€ÿÀ≈Õ€…;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ﬂŸ»◊≈ ;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
ﬂ;Œ◊≈Õ‹;2;7;10;17;24;2;14;12;7;5;18;9;8;30;0;15;15;20;10;17;7;8;15;3;0;12;10;10;3;4;6;15;9;13;29;10;22;5;5;4;6;18;15;4;1;5;28;15;7;0;1;6;10;22;21;9;35;5;15;2;21;5;2;18;13;5;0;1;11;6;8;14;11;3;11;16;24;10;6;0;3;2;5;15;19;0;0;14;0;7;13;3;19;6;20;25;9;5;7;1;14;
Õ”∆Õ€…;ﬂ;3;2;6;20;4;2;0;16;3;11;5;5;9;3;1;5;5;18;12;6;1;8;7;1;12;16;15;10;1;1;3;2;4;0;9;6;5;6;1;0;5;6;10;3;1;2;12;14;5;10;8;2;20;21;11;2;4;9;7;2;7;8;3;15;2;6;0;1;5;4;13;11;21;1;11;6;18;2;4;0;1;2;5;12;16;0;7;13;0;9;3;1;2;0;5;6;1;1;14;0;1;
œ≈—◊»Õ ¿;-1;-1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
‘¿—“»ÕÕ€…;-1;-1;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ﬂ; “Œ;0;8;6;13;15;4;11;6;11;22;15;7;15;15;5;5;5;8;10;13;12;26;8;7;16;9;12;24;7;10;8;11;6;9;9;9;7;3;1;5;3;9;10;2;19;6;23;10;10;14;27;9;6;12;14;9;12;27;20;6;3;6;8;13;24;8;0;13;19;14;7;8;7;28;9;16;23;6;10;0;0;12;16;10;27;2;12;9;2;29;4;1;10;47;4;9;14;11;17;5;12;
”—¿ƒ»“‹;-1;-1;0;1;0;0;0;0;3;0;1;1;1;0;0;0;0;0;0;3;0;0;1;3;0;0;0;0;0;0;1;0;1;0;0;2;0;1;1;0;0;0;2;3;0;0;0;2;3;0;0;4;1;3;2;7;2;4;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;2;4;0;0;1;0;0;0;1;0;1;0;0;0;0;0;3;1;0;1;1;0;0;2;0;0;0;0;
œ–Œ¿Õ¿À»«»–Œ¬¿“‹;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;
ƒ”√¿;-1;-1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;2;0;0;0;0;4;0;1;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;2;8;2;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
ﬂ; “Œ;1;6;10;10;14;3;5;1;8;10;6;4;11;3;7;6;6;11;12;9;7;26;6;2;16;8;10;16;6;15;9;8;12;8;14;12;7;4;2;2;3;6;3;1;24;1;13;11;9;4;21;13;7;16;6;7;11;22;23;10;5;6;5;7;8;4;0;10;13;13;6;11;6;12;7;14;8;5;13;0;2;7;6;7;18;6;7;10;0;11;11;6;4;44;6;5;29;11;18;2;6;
ÃŒÕ“¿Õ¿;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
ﬂ;›“Œ“;0;7;20;16;27;9;6;29;23;31;24;17;24;15;4;24;24;5;17;20;19;16;22;10;15;21;15;9;14;15;10;7;9;20;28;13;13;5;13;0;9;17;23;6;19;24;16;28;19;23;18;18;20;19;26;14;25;27;13;5;26;6;4;22;9;11;0;17;18;23;9;25;19;21;17;19;19;11;6;0;9;12;25;19;62;11;3;25;4;34;13;7;14;5;18;18;10;12;6;7;5;
ﬂ;«ƒ≈—‹;1;3;15;12;5;1;9;6;13;8;13;11;6;4;1;10;10;20;19;17;12;12;14;2;9;9;20;10;9;2;8;7;3;13;6;4;14;4;6;2;13;16;7;1;11;1;7;14;6;6;7;8;5;8;6;5;17;15;11;14;9;3;4;15;6;8;0;8;10;15;6;5;7;3;19;14;14;11;6;0;2;5;11;14;20;3;11;14;5;8;2;1;11;8;11;13;1;13;18;3;17;
—¿Ã;ﬂ;2;5;7;10;9;5;6;12;7;9;2;8;6;12;2;8;8;7;9;10;3;13;13;5;6;10;14;5;6;8;3;9;6;8;5;7;9;3;2;2;2;9;6;1;5;2;7;15;7;10;13;12;5;9;7;8;6;6;10;8;8;4;6;4;6;5;0;9;9;11;9;9;4;3;10;7;9;6;8;0;0;8;7;6;9;4;3;6;2;10;6;3;12;13;11;8;11;3;12;5;6;
Œœ≈À‹;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;
”ÀŒ∆»“‹;-1;-1;4;0;1;0;2;3;2;1;2;2;8;1;1;0;0;0;0;4;0;0;0;3;0;0;0;0;0;3;1;2;1;0;0;3;1;0;4;0;0;0;2;3;0;1;0;2;1;3;2;0;3;1;0;0;2;0;2;1;4;0;2;0;1;0;1;0;0;1;2;1;0;0;2;0;0;0;2;0;0;0;0;1;2;3;0;1;0;0;1;2;0;2;0;0;0;0;1;5;0;2;
ƒŒŸ≈◊ ¿;-1;-1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0;
Œ◊≈Õ‹;ﬂ;0;1;5;35;7;6;7;4;8;4;14;12;7;21;0;2;2;21;8;15;3;7;18;4;2;15;6;10;3;6;6;11;5;12;25;12;13;1;5;6;3;18;11;2;5;4;30;12;5;2;0;11;11;25;19;10;29;5;25;2;15;10;2;9;13;4;0;2;10;9;9;5;5;6;21;15;17;9;13;0;0;1;6;13;17;1;0;11;0;4;23;3;18;4;15;27;11;5;7;4;12;
ﬂ;¬»ƒ≈“‹;0;11;6;22;33;7;11;26;28;19;37;16;9;18;2;5;5;19;28;23;13;26;23;17;8;20;8;24;6;14;16;4;8;21;13;21;45;12;2;2;8;21;6;5;16;43;23;14;19;10;11;19;19;20;8;18;17;28;8;15;18;6;4;23;5;10;0;15;20;31;14;17;7;20;20;32;35;7;13;0;1;29;18;7;14;5;9;19;7;32;7;3;13;14;8;24;10;8;21;6;37;
“≈œ≈–‹;ﬂ;0;12;15;20;5;2;14;26;30;13;23;19;18;21;0;13;13;19;14;9;16;10;13;3;8;26;11;7;8;15;12;25;25;12;24;16;11;17;16;5;22;10;6;3;8;3;18;24;12;7;14;26;19;7;11;19;17;16;17;15;34;5;9;28;7;10;0;18;25;22;9;9;13;11;16;18;32;20;9;0;0;10;15;17;34;6;23;5;9;26;17;3;11;13;14;11;5;17;21;12;31;
Õ≈”ƒŒ¡—“¬Œ;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;1;0;0;0;0;0;2;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;1;4;0;0;0;0;0;2;0;2;0;0;0;0;
Õ¿œŒÀÕ»“‹—ﬂ;-1;-1;1;0;0;2;0;1;2;0;0;1;1;0;2;0;0;0;0;0;0;0;1;1;0;2;0;0;0;1;0;0;0;0;1;0;0;1;2;0;1;1;5;4;0;0;3;3;1;1;0;0;0;2;0;2;2;1;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;1;0;0;2;0;0;0;1;5;1;1;1;0;0;
—ƒ≈À¿“‹;ﬂ;3;5;1;11;23;2;6;10;6;8;10;14;7;3;1;8;8;15;7;13;7;12;13;1;4;10;1;4;11;4;8;2;4;10;17;6;3;4;3;2;3;11;5;4;7;1;13;12;13;3;8;9;7;26;16;3;8;17;9;4;14;3;5;21;3;10;0;2;21;7;8;15;12;9;21;7;11;3;2;0;2;9;9;8;15;3;1;11;2;14;1;1;6;10;25;9;1;3;12;1;5;
ﬂ;≈Ÿ≈;2;14;20;4;17;16;6;23;13;22;18;26;20;14;6;32;32;20;21;9;7;15;21;3;20;15;21;9;10;19;13;6;21;29;19;15;27;9;5;4;8;18;24;6;18;0;28;26;13;13;16;18;15;25;15;19;24;19;18;11;15;0;9;9;12;13;0;25;24;8;16;8;18;12;26;9;24;20;6;0;6;7;18;24;39;5;11;24;2;24;15;4;15;14;19;12;13;9;15;9;0;
 ¬¿À»‘» ¿÷»ﬂ;-1;-1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;
