пюгдслшбюъ;0,000000;0,000000;0,000000;0,000000;0,000000;
аюкхе;0,000000;0,000000;0,000000;0,000000;0,000000;
янрнбши;0,000000;0,000000;0,000000;0,000000;0,000000;
дбхмсрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
ярнърэ;0,000000;0,000000;0,000000;0,000000;0,000000;
йюопхг;0,000000;0,000000;0,000000;0,000000;0,000000;
йслхп;0,000000;0,000000;0,000000;0,000000;0,000000;
юлтнпю;0,000000;0,000000;0,000000;0,000000;0,000000;
умшйюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
ашрэ;днкфмши;1,000000;0,000000;0,000000;0,000000;0,000000;
йнккейжхъ;0,000000;0,000000;0,000000;0,000000;0,000000;
ъ;псйю;0,000000;0,000000;0,957143;0,000000;1,000000;
яносрярбнбюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
ярюпьхи;0,000000;0,000000;0,000000;0,000000;0,000000;
ахцлюй;0,000000;0,000000;0,000000;0,000000;0,000000;
гюфхцюмхе;0,000000;0,000000;0,000000;0,000000;0,000000;
някюакеммши;0,000000;0,000000;0,000000;0,000000;0,000000;
опеярнк;0,000000;0,000000;0,000000;0,000000;0,000000;
опедюрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
нохяшбюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
дхяй;0,000000;0,000000;0,000000;0,000000;0,000000;
ймхгс;0,000000;0,000000;0,000000;0,000000;0,000000;
пняохяэ;0,000000;0,000000;0,000000;0,000000;0,000000;
йнмдюйнб;0,000000;0,000000;0,000000;0,000000;0,000000;
лхйпняуелю;0,000000;0,000000;0,000000;0,000000;0,000000;
оърмюджюрхкермхи;0,000000;0,000000;0,000000;0,000000;0,000000;
дхръ;0,000000;0,000000;0,000000;0,000000;0,000000;
меселмши;0,000000;0,000000;0,000000;0,000000;0,000000;
янлмемхе;0,000000;0,000000;0,000000;0,000000;0,000000;
ъ;цкюг;0,000000;0,000000;0,840087;0,947178;1,000000;
пхбепяю;0,000000;0,000000;0,000000;0,000000;0,000000;
сцпнфючыхи;0,000000;0,000000;0,000000;0,000000;0,000000;
носрюммши;0,000000;0,000000;0,000000;0,000000;0,000000;
ярнпнмйю;0,000000;0,000000;0,000000;0,000000;0,000000;
гюбепмсрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
ялемхрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
нупюммхй;0,000000;0,000000;0,000000;0,000000;0,000000;
сяйнкэгючыхи;0,000000;0,000000;0,000000;0,000000;0,000000;
юс;0,000000;0,000000;0,000000;0,000000;0,000000;
оепеярпнийю;0,000000;0,000000;0,000000;0,000000;0,000000;
кюй;0,000000;0,000000;0,000000;0,000000;0,000000;
геппн;0,000000;0,000000;0,000000;0,000000;0,000000;
нрапняхб;0,000000;0,000000;0,000000;0,000000;0,000000;
дслюрэ;ъ;0,000000;1,000000;0,000000;0,000000;0,000000;
мюпсьюрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
йнремнй;0,000000;0,000000;0,000000;0,000000;0,000000;
йпнбнфюдмши;0,000000;0,000000;0,000000;0,000000;0,000000;
пюгнпбюммши;0,000000;0,000000;0,000000;0,000000;0,000000;
ярюим;0,000000;0,000000;0,000000;0,000000;0,000000;
реоепэ;ъ;1,000000;0,000000;0,000000;0,000000;0,000000;
люмебп;0,000000;0,000000;0,000000;0,000000;0,000000;
хяосяйюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
яопюбедкхбнярэ;0,000000;0,000000;0,000000;0,000000;0,000000;
люинп;0,000000;0,000000;0,000000;0,000000;0,000000;
яйюлеийю;0,000000;0,000000;0,000000;0,000000;0,000000;
бнпнмнбю;0,000000;0,000000;0,000000;0,000000;0,000000;
лнвэ;0,000000;0,000000;0,000000;0,000000;0,000000;
ъ;мсфмши;1,000000;0,000000;0,000000;0,000000;0,000000;
фюпйн;0,000000;0,000000;0,000000;0,000000;0,000000;
апняюъ;0,000000;0,000000;0,000000;0,000000;0,000000;
рекнякнфемхе;0,000000;0,000000;0,000000;0,000000;0,000000;
бнпнрмхй;0,000000;0,000000;0,000000;0,000000;0,000000;
ъ;реоепэ;1,000000;0,000000;0,000000;0,000000;0,000000;
ндхм;ъ;0,000000;1,000000;0,927811;0,847337;0,960355;
опнбепмсрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
бгцкъмсб;0,000000;0,000000;0,000000;0,000000;0,000000;
яоеью;0,000000;0,000000;0,000000;0,000000;0,000000;
ьепярэ;0,000000;0,000000;0,000000;0,000000;0,000000;
леярх;0,000000;0,000000;0,000000;0,000000;0,000000;
ъ;яеивюя;1,000000;0,000000;0,000000;0,000000;0,000000;
опнвхярхрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
пюяясфдемхе;0,000000;0,000000;0,000000;0,000000;0,000000;
вершпмюджюрши;0,000000;0,000000;0,000000;0,000000;0,000000;
гюунпнмемхе;0,000000;0,000000;0,000000;0,000000;0,000000;
бееп;0,000000;0,000000;0,000000;0,000000;0,000000;
вхрюрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
онаекерэ;0,000000;0,000000;0,000000;0,000000;0,000000;
яревэ;0,000000;0,000000;0,000000;0,000000;0,000000;
опеярхфмши;0,000000;0,000000;0,000000;0,000000;0,000000;
опедсопефдюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
рпсяш;0,000000;0,000000;0,000000;0,000000;0,000000;
хгшяйюммши;0,000000;0,000000;0,000000;0,000000;0,000000;
ядбхмсрши;0,000000;0,000000;0,000000;0,000000;0,000000;
юкйнцнкэ;0,000000;0,000000;0,000000;0,000000;0,000000;
яохйхпнбюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
ъ;дслюрэ;0,000000;1,000000;0,000000;0,000000;0,000000;
сяюфхбюъяэ;0,000000;0,000000;0,000000;0,000000;0,000000;
лепрбши;0,000000;0,000000;0,000000;0,000000;0,000000;
мюяшыеммши;0,000000;0,000000;0,000000;0,000000;0,000000;
псфеимши;0,000000;0,000000;0,000000;0,000000;0,000000;
онубюярюрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
слхкемхе;0,000000;0,000000;0,000000;0,000000;0,000000;
ямнбю;0,000000;0,000000;0,000000;0,000000;0,000000;
бнопньючыхи;0,000000;0,000000;0,000000;0,000000;0,000000;
ндмнйкюяямхй;0,000000;0,000000;0,000000;0,000000;0,000000;
опхлемхрекэмши;0,000000;0,000000;0,000000;0,000000;0,000000;
ондмърэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
яейперюпью;0,000000;0,000000;0,000000;0,000000;0,000000;
гюрнохрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
нясфдюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
мхйсдшьмши;0,000000;0,000000;0,000000;0,000000;0,000000;
мюйкнммнярэ;0,000000;0,000000;0,000000;0,000000;0,000000;
пелемэ;0,000000;0,000000;0,000000;0,000000;0,000000;
дфнм;0,000000;0,000000;0,000000;0,000000;0,000000;
ъурю;0,000000;0,000000;0,000000;0,000000;0,000000;
пнрю;0,000000;0,000000;0,000000;0,000000;0,000000;
опхърмши;0,000000;0,000000;0,000000;0,000000;0,000000;
гювеяюммши;0,000000;0,000000;0,000000;0,000000;0,000000;
бшйхдшбюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
онвреммши;0,000000;0,000000;0,000000;0,000000;0,000000;
сонрпеакърэ;0,000000;0,000000;0,000000;0,000000;0,000000;
йнммши;0,000000;0,000000;0,000000;0,000000;0,000000;
яберхрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
мюцкъдмши;0,000000;0,000000;0,000000;0,000000;0,000000;
ядепмсрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
йхмц;0,000000;0,000000;0,000000;0,000000;0,000000;
ярбнк;0,000000;0,000000;0,000000;0,000000;0,000000;
ялнрперэ;ъ;0,000000;1,000000;0,000000;0,000000;0,000000;
онкянрмх;0,000000;0,000000;0,000000;0,000000;0,000000;
денммши;0,000000;0,000000;0,000000;0,000000;0,000000;
яйскэорспю;0,000000;0,000000;0,000000;0,000000;0,000000;
ялсыемхе;0,000000;0,000000;0,000000;0,000000;0,000000;
ъ;ядекюрэ;1,000000;0,000000;0,000000;0,000000;0,000000;
лхккхнм;0,000000;0,000000;0,000000;0,000000;0,000000;
блеьюрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
сцксакърэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
опнйкюдшбюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
яреммни;0,000000;0,000000;0,000000;0,000000;0,000000;
опнахбючыхияъ;0,000000;0,000000;0,000000;0,000000;0,000000;
кчаегмнярэ;0,000000;0,000000;0,000000;0,000000;0,000000;
хумхи;0,000000;0,000000;0,000000;0,000000;0,000000;
юйсярхвеяйхи;0,000000;0,000000;0,000000;0,000000;0,000000;
йюмюр;0,000000;0,000000;0,000000;0,000000;0,000000;
мювюкэярбн;0,000000;0,000000;0,000000;0,000000;0,000000;
дхпейжхъ;0,000000;0,000000;0,000000;0,000000;0,000000;
бнохрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
юдюорхпнбюрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
ъ;гдеяэ;1,000000;0,000000;0,000000;0,000000;0,000000;
съгбхлнярэ;0,000000;0,000000;0,000000;0,000000;0,000000;
ъ;йрн;0,911020;0,000000;1,000000;0,958367;0,902041;
пюгфевэ;0,000000;0,000000;0,000000;0,000000;0,000000;
щохделхъ;0,000000;0,000000;0,000000;0,000000;0,000000;
йюпрнрейю;0,000000;0,000000;0,000000;0,000000;0,000000;
фемю;0,000000;0,000000;0,000000;0,000000;0,000000;
кюмхе;0,000000;0,000000;0,000000;0,000000;0,000000;
хмрепея;0,000000;0,000000;0,000000;0,000000;0,000000;
бмсвнй;0,000000;0,000000;0,000000;0,000000;0,000000;
бяонребьхи;0,000000;0,000000;0,000000;0,000000;0,000000;
йпнбмши;0,000000;0,000000;0,000000;0,000000;0,000000;
мюдлеммши;0,000000;0,000000;0,000000;0,000000;0,000000;
хыеийю;0,000000;0,000000;0,000000;0,000000;0,000000;
меяйнкэйю;0,000000;0,000000;0,000000;0,000000;0,000000;
яфюрэяъ;0,000000;0,000000;0,000000;0,000000;0,000000;
апебемвюрши;0,000000;0,000000;0,000000;0,000000;0,000000;
цпъгмши;0,000000;0,000000;0,000000;0,000000;0,000000;
оепянмюф;0,000000;0,000000;0,000000;0,000000;0,000000;
кчрши;0,000000;0,000000;0,000000;0,000000;0,000000;
теппюмнг;0,000000;0,000000;0,000000;0,000000;0,000000;
люяяхпнбюрэ;0,000000;0,000000;0,000000;0,000000;0,000000;
йпсфнй;0,000000;0,000000;0,000000;0,000000;0,000000;
щярнмеж;0,000000;0,000000;0,000000;0,000000;0,000000;
бюицюв;0,000000;0,000000;0,000000;0,000000;0,000000;
цнксаэ;0,000000;0,000000;0,000000;0,000000;0,000000;
